cik	fyear	filename	formtype	companyname	filingdate	url	GVKEY	conm	cusip	tic	fyr	datadate	sich	at	prcc_f	csho
912603	1997	0000893877-97-000682.txt	10-K405	SCHNITZER STEEL INDUSTRIES	1997-11-21	https://www.sec.gov/Archives/edgar/data/912603/0000893877-97-000682.txt	29217	SCHNITZER STEEL INDS  -CL A	806882106	SCHN	8	13757	3312	427.986	32.75	10.182
946665	1997	0001032210-97-000324.txt	10-K405	VISIO	1997-12-24	https://www.sec.gov/Archives/edgar/data/946665/0001032210-97-000324.txt	61532	VISIO CORP	927914101	VSIO	9	13787	7372	109.215	41.75	28.201
76267	1997	0000076267-97-000005.txt	10-K	PARK ELECTROCHEMICAL	1997-05-29	https://www.sec.gov/Archives/edgar/data/76267/0000076267-97-000005.txt	8348	PARK ELECTROCHEMICAL CORP	700416209	PKE	2	13938	3672	359.329	32.125	11.399
1018724	1997	0000891020-98-000448.txt	10-K405	AMAZON COM	1998-03-30	https://www.sec.gov/Archives/edgar/data/1018724/0000891020-98-000448.txt	64768	AMAZON.COM INC	023135106	AMZN	12	13879	5961	149.006	60.25	23.937
54441	1997	0000054441-98-000003.txt	10-K	KANEB SERVICES	1998-03-25	https://www.sec.gov/Archives/edgar/data/54441/0000054441-98-000003.txt	6331	FURMANITE CORP	361086101	FRM	12	13879	4610	402.273	5.18699932	32.18
97210	1997	0000950135-98-001990.txt	10-K	TERADYNE	1998-03-30	https://www.sec.gov/Archives/edgar/data/97210/0000950135-98-001990.txt	10453	TERADYNE INC	880770102	TER	12	13879	3825	1251.674	32	83.303
749251	1997	0000950123-97-010331.txt	10-K	GARTNER GROUP	1997-12-12	https://www.sec.gov/Archives/edgar/data/749251/0000950123-97-010331.txt	12441	GARTNER INC	366651107	IT	9	13787	8700	645.312	30	96.71
875354	1997	0000875354-97-000002.txt	10-K	AG SERVICES OF AMERICA	1997-05-29	https://www.sec.gov/Archives/edgar/data/875354/0000875354-97-000002.txt	24375	AG SERVICES OF AMERICA	001250109	ASV.2	2	13938	5190	93.248	17.375	5.177
58361	1997	0000743530-97-000111.txt	10-K	LEE ENTERPRISES	1997-12-29	https://www.sec.gov/Archives/edgar/data/58361/0000743530-97-000111.txt	6639	LEE ENTERPRISES INC	523768109	LEE	9	13787	2711	650.963	28.375	45.508
66740	1997	0000066740-98-000002.txt	10-K	MINNESOTA MINING & MANUFACTURING	1998-03-10	https://www.sec.gov/Archives/edgar/data/66740/0000066740-98-000002.txt	7435	3M CO	88579Y101	MMM	12	13879	2670	13238	82.06199646	404.725
938145	1997	0000950152-98-002691.txt	10-K	EASCO INC	1998-03-30	https://www.sec.gov/Archives/edgar/data/938145/0000950152-98-002691.txt	31723	EASCO INC	27033E103	ESCO.1	12	13879	3350	236.264	13.25	10.435
789460	1997	0001016843-97-000372.txt	10-K	WORLD FUEL SERVICES	1997-05-20	https://www.sec.gov/Archives/edgar/data/789460/0001016843-97-000372.txt	12471	WORLD FUEL SERVICES CORP	981475106	INT	3	13969	5172	143.259	22	12.481
69488	1997	0000950152-98-002488.txt	10-K	MYERS INDUSTRIES	1998-03-26	https://www.sec.gov/Archives/edgar/data/69488/0000950152-98-002488.txt	7636	MYERS INDUSTRIES INC	628464109	MYE	12	13879	3089	224.078	17.06199646	18.279
62262	1997	0001017062-97-001945.txt	10-K405	SUMMA	1997-11-10	https://www.sec.gov/Archives/edgar/data/62262/0001017062-97-001945.txt	7561	SUMMA INDUSTRIES	86562T105	SUMX	8	13757	3089	36.015	6.25	4.099
822084	1997	0000891618-98-001393.txt	10-K405	INNERDYNE	1998-03-30	https://www.sec.gov/Archives/edgar/data/822084/0000891618-98-001393.txt	24845	INNERDYNE INC	45764D102	IDYN	12	13879	3841	11.319	2.68699932	21.755
1030487	1997	0001030487-98-000014.txt	10-K	PSW TECHNOLOGIES	1998-03-27	https://www.sec.gov/Archives/edgar/data/1030487/0001030487-98-000014.txt	64864	CONCERO INC	206018103	CERO	12	13879	7370	35.42	14.5	8.961
874389	1997	0000950135-97-005096.txt	10-K	APPLIED EXTRUSION TECHNOLOGIES INC	1997-12-18	https://www.sec.gov/Archives/edgar/data/874389/0000950135-97-005096.txt	24105	APPLIED EXTRUSION TECH	038196101	AETCQ	9	13787	3081	376.493	8.625	10.482
215466	1997	0000904456-98-000079.txt	10-K405	COEUR D ALENE MINES	1998-03-20	https://www.sec.gov/Archives/edgar/data/215466/0000904456-98-000079.txt	3153	COEUR MINING INC	192108504	CDE	12	13879	1040	661.422	8.93699932	21.891
906108	1997	0000950132-97-000316.txt	10-K	INDUSTRIAL SCIENTIFIC	1997-04-23	https://www.sec.gov/Archives/edgar/data/906108/0000950132-97-000316.txt	28529	INDUSTRIAL SCIENTIFIC CORP	45631G106	ISCX	1	13910	3823	43.882	21	3.304
879911	1997	0000891554-97-000916.txt	10-K	US HOME & GARDEN	1997-09-30	https://www.sec.gov/Archives/edgar/data/879911/0000891554-97-000916.txt	25088	APPLIED ENERGETICS INC	03819M106	AERG	6	13695	2200	68.475	3.375	14.073
1034239	1997	0000950124-98-001614.txt	10-K	RACING CHAMPIONS	1998-03-27	https://www.sec.gov/Archives/edgar/data/1034239/0000950124-98-001614.txt	64896	RC2 CORP	749388104	RCRC	12	13879	3990	114.778	7.75	13.242
85973	1997	0000912057-97-031540.txt	10-K	RYKOFF SEXTON	1997-09-24	https://www.sec.gov/Archives/edgar/data/85973/0000912057-97-031540.txt	9301	RYKOFF-SEXTON INC	783759103	RYK	6	13695	5140	1219.022	23.31199646	28.014
875194	1997	0000928585-97-000013.txt	10-K405	CATHERINES STORES	1997-05-05	https://www.sec.gov/Archives/edgar/data/875194/0000928585-97-000013.txt	24334	CATHERINES STORES CORP	14916F100	CATH.1	1	13910	5621	120.283	6.5	7.231
1020017	1997	0001020017-98-000011.txt	10-K	ALLSTAR SYSTEMS	1998-04-01	https://www.sec.gov/Archives/edgar/data/1020017/0001020017-98-000011.txt	65045	INX INC	46185W109	INXI	12	13879	5045	33.184	4.06199932	4.454
911649	1997	0001047469-98-009458.txt	10-K	STRATEGIC DIAGNOSTICS	1998-03-11	https://www.sec.gov/Archives/edgar/data/911649/0001047469-98-009458.txt	29040	SPECIAL DIVERSIFIED OPPS INC	84740Q101	SDOI	12	13879	3829	14.06	2.25	13.113
352331	1997	0000352331-98-000002.txt	10-K405	RIBI IMMUNOCHEM RESEARCH	1998-03-25	https://www.sec.gov/Archives/edgar/data/352331/0000352331-98-000002.txt	9120	RIBI IMMUNOCHEM RESEARCH INC	762553105	RIBI	12	13879	2836	27.77	3.68699932	20.312
30822	1997	0000030822-98-000005.txt	10-K	DYNAMICS RESEARCH	1998-03-30	https://www.sec.gov/Archives/edgar/data/30822/0000030822-98-000005.txt	4127	DYNAMICS RESEARCH CORP	268057106	DRCO	12	13879	7373	78.859	11.75	6.289
1006604	1997	0000910195-97-000295.txt	10-K405	HOUSECALL MEDICAL RESOURCES	1997-10-09	https://www.sec.gov/Archives/edgar/data/1006604/0000910195-97-000295.txt	62596	HOUSECALL MEDICAL RES INC	441796109	3HSCL	6	13695	8082	130.766	3.90599918	10.285
910620	1997	0000910620-98-000010.txt	10-K	WICKES	1998-03-25	https://www.sec.gov/Archives/edgar/data/910620/0000910620-98-000010.txt	29022	WICKES INC	967446105	WIKSQ	12	13879	5211	283.352	3.25	8.176
1026471	1997	0000928385-98-000669.txt	10-K	YURIE SYSTEMS	1998-04-01	https://www.sec.gov/Archives/edgar/data/1026471/0000928385-98-000669.txt	64348	YURIE SYSTEMS INC	98871Q102	YURI	12	13879	3661	75.402	20.18699646	25.289
812490	1997	0000891554-97-001127.txt	10-K	BRODERBUND SOFTWARE INC	1997-11-26	https://www.sec.gov/Archives/edgar/data/812490/0000891554-97-001127.txt	24723	BRODERBUND SOFTWARE INC	112014105	BROD.	8	13757	7372	186.603	29.5	20.768
919563	1997	0000950128-98-000629.txt	10-K	MOTIVEPOWER INDUSTRIES	1998-03-16	https://www.sec.gov/Archives/edgar/data/919563/0000950128-98-000629.txt	30107	MOTIVEPOWER INDUSTRIES INC	61980K101	MPO.1	12	13879	3743	283.102	23.25	17.749
84801	1997	0001017062-97-001718.txt	10-K	ROHR	1997-09-16	https://www.sec.gov/Archives/edgar/data/84801/0001017062-97-001718.txt	9218	ROHR INC	775422108	RHR.1	7	13726	3728	883.978	23.75	25.33
1000229	1997	0000890566-98-000544.txt	10-K	CORE LABORATORIES N	1998-03-31	https://www.sec.gov/Archives/edgar/data/1000229/0000890566-98-000544.txt	61759	CORE LABORATORIES NV	N22717107	CLB	12	13879	1389	238.016	18.06199646	24.704
821361	1997	0000912057-97-022284.txt	10-K	UTILX	1997-06-27	https://www.sec.gov/Archives/edgar/data/821361/0000912057-97-022284.txt	14337	UTILX CORP	918031105	UTLX	3	13969	1623	43.479	5.5	7.408
928753	1997	0001012870-98-000829.txt	10-K	BUSINESS OBJECTS	1998-03-31	https://www.sec.gov/Archives/edgar/data/928753/0001012870-98-000829.txt	30688	BUSINESS OBJECTS SA	12328X107	BOBJY	12	13879	7372	94.34	10.375	16.778
1022911	1997	0000889812-98-000700.txt	10-K	PANAVISION	1998-03-24	https://www.sec.gov/Archives/edgar/data/1022911/0000889812-98-000700.txt	64017	PANAVISION INC	69830E209	PVIS	12	13879	3861	281.937	25.81199646	18.929
949337	1997	0000927016-98-000842.txt	10-K405	GENERAL SCANNING INC	1998-03-04	https://www.sec.gov/Archives/edgar/data/949337/0000927016-98-000842.txt	61337	GENERAL SCANNING INC	370737108	GSCN	12	13879	3559	115.042	17.25	12.426
720577	1997	0000912057-97-031074.txt	10-K405	SUNRISE MEDICAL	1997-09-18	https://www.sec.gov/Archives/edgar/data/720577/0000912057-97-031074.txt	10185	SUNRISE MEDICAL INC	867910101	SMD.1	6	13695	3842	610.549	15.125	19.304
850436	1997	0000950130-97-004229.txt	10-K	SYNETIC	1997-09-24	https://www.sec.gov/Archives/edgar/data/850436/0000950130-97-004229.txt	16469	MEDICAL MANAGER CORP	58461U103	MMGR	6	13695	3089	382.103	37	17.565
919746	1997	0000931763-98-000840.txt	10-K	XCELLENET INC	1998-03-31	https://www.sec.gov/Archives/edgar/data/919746/0000931763-98-000840.txt	30066	XCELLENET INC	98388R106	XNET.1	12	13879	7372	55.583	13.125	8.3
63416	1997	0000063416-97-000008.txt	10-K405	MAY DEPARTMENT STORES	1997-04-23	https://www.sec.gov/Archives/edgar/data/63416/0000063416-97-000008.txt	7127	MAY DEPARTMENT STORES CO	577778103	MAY.2	1	13910	5311	9930	52.56199646	231.008
1015293	1997	0000950129-98-000490.txt	10-K405	HOUSTON EXPLORATION	1998-02-09	https://www.sec.gov/Archives/edgar/data/1015293/0000950129-98-000490.txt	63607	HOUSTON EXPLORATION CO	442120101	THX	12	13879	1311	491.391	18.375	23.361
946360	1997	0000950144-97-007362.txt	10-K405	CYBEX COMPUTER PRODUCTS	1997-06-26	https://www.sec.gov/Archives/edgar/data/946360/0000950144-97-007362.txt	61093	CYBEX COMPUTER PRODS	232522102	CBXC.1	3	13969	3576	70.719	32.56199646	5.502
795445	1997	0000795445-98-000007.txt	10-K	ADVANCED MACHINE VISION	1998-03-30	https://www.sec.gov/Archives/edgar/data/795445/0000795445-98-000007.txt	25004	ADV MACHINE VISION CORP-CL A	00753B104	AMVC	12	13879	3823	25.235	2.09399986	10.679
34115	1997	0000034115-97-000002.txt	10-K	CLAIRES STORES	1997-04-16	https://www.sec.gov/Archives/edgar/data/34115/0000034115-97-000002.txt	3087	CLAIRES STORES INC	179584107	CLE	1	13910	5600	306.269	17.75	48.37
82206	1997	0000891618-97-003847.txt	10-K405	RAYCHEM	1997-09-23	https://www.sec.gov/Archives/edgar/data/82206/0000891618-97-003847.txt	8960	RAYCHEM CORP	754603108	RYC.	6	13695	3640	1509.26	74.375	42.962
792130	1997	0000792130-97-000015.txt	10-K	DATAWATCH	1997-12-29	https://www.sec.gov/Archives/edgar/data/792130/0000792130-97-000015.txt	25320	DATAWATCH CORP	237917208	DWCH	9	13787	7372	16.147	2.31199932	9.084
808450	1997	0000808450-97-000011.txt	10-K	NAVISTAR INTERNATIONAL CORP	1997-12-22	https://www.sec.gov/Archives/edgar/data/808450/0000808450-97-000011.txt	6081	NAVISTAR INTERNATIONAL CORP	63934E108	NAV	10	13818	3711	5516	23.18699646	72.4
215419	1997	0000215419-98-000008.txt	10-K	CHECKPOINT SYSTEMS	1998-03-23	https://www.sec.gov/Archives/edgar/data/215419/0000215419-98-000008.txt	2953	CHECKPOINT SYSTEMS INC	162825103	CKP	12	13879	3669	516.434	17.5	33.15
818470	1997	0001017062-98-000808.txt	10-K	CALCOMP TECHNOLOGY	1998-04-10	https://www.sec.gov/Archives/edgar/data/818470/0001017062-98-000808.txt	13914	CALCOMP TECHNOLOGY INC	128701109	3CLCP	12	13879	3577	209.457	3.25	47.022
101063	1997	0000101063-98-000055.txt	10-K405	CHIQUITA BRANDS INTERNATIONAL	1998-03-31	https://www.sec.gov/Archives/edgar/data/101063/0000101063-98-000055.txt	10884	CHIQUITA BRANDS INTL INC	170032809	CQB	12	13879	100	2401.613	16.31199646	61.168
929470	1997	0000950170-97-000472.txt	10-K	SPORTS AUTHORITY INC	1997-04-24	https://www.sec.gov/Archives/edgar/data/929470/0000950170-97-000472.txt	31022	SPORTS AUTHORITY INC-OLD	849176102	TSA.Z	1	13910	5940	812.288	12.375	31.539
920992	1997	0001047469-98-012712.txt	10-K405	TECHFORCE	1998-03-31	https://www.sec.gov/Archives/edgar/data/920992/0001047469-98-012712.txt	61724	TECHFORCE CORP	878331107	TFRC	12	13879	7373	50.673	6	8.117
921146	1997	0000929624-98-000679.txt	10-K	ASCEND COMMUNICATIONS	1998-03-31	https://www.sec.gov/Archives/edgar/data/921146/0000929624-98-000679.txt	30203	ASCEND COMMUNICATIONS INC	043491109	ASND.1	12	13879	3576	1137.894	24.5	191.216
1002063	1997	0001005477-98-001044.txt	10-K	COMPLETE MANAGEMENT	1998-03-31	https://www.sec.gov/Archives/edgar/data/1002063/0001005477-98-001044.txt	61782	COMPLETE MANAGEMENT INC	20452C104	CPMI	12	13879	8741	226.06	14	11.422
107681	1997	0000107681-97-000016.txt	10-K	WINN DIXIE STORES	1997-08-05	https://www.sec.gov/Archives/edgar/data/107681/0000107681-97-000016.txt	11535	WINN-DIXIE STORES INC	974280307	WINN	6	13695	5411	2921.409	37.25	148.876
890508	1997	0000890566-98-000514.txt	10-K	GOLDEN EAGLE GROUP	1998-03-31	https://www.sec.gov/Archives/edgar/data/890508/0000890566-98-000514.txt	25955	GOLDEN EAGLE GROUP INC	381000108	GEGP.	12	13879	4731	25.921	2.125	6.41
31791	1997	0000950135-98-001768.txt	10-K	EG&G	1998-03-24	https://www.sec.gov/Archives/edgar/data/31791/0000950135-98-001768.txt	4145	PERKINELMER INC	714046109	PKI	12	13879	8711	832.103	20.81199646	45.333
786617	1997	0000950103-97-000742.txt	10-K	HUDSON FOODS	1997-12-10	https://www.sec.gov/Archives/edgar/data/786617/0000950103-97-000742.txt	12409	HUDSON FOODS INC  -CL A	443782107	HFI.2	9	13787	2015	887.026	21.31199646	30.462
915358	1997	0000950137-97-002411.txt	10-K405	SIGMATRON INTERNATIONAL	1997-07-16	https://www.sec.gov/Archives/edgar/data/915358/0000950137-97-002411.txt	29698	SIGMATRON INTERNATIONAL INC	82661L101	SGMA	4	13999	3672	48.641	8.8125	2.881
803014	1997	0000950130-98-002153.txt	10-K405	COMVERSE TECHNOLOGY	1998-04-28	https://www.sec.gov/Archives/edgar/data/803014/0000950130-98-002153.txt	12884	COMVERSE TECHNOLOGY INC	205862402	CMVT	12	13879	3661	457.563	39	25.199
96988	1998	0000950116-99-000630.txt	10-K	MARLTON TECHNOLOGIES	1999-03-31	https://www.sec.gov/Archives/edgar/data/96988/0000950116-99-000630.txt	10417	MARLTON TECHNOLOGIES	571263201	MTYG	12	14244	7389	62.022	4.125	7.201
1010552	1998	0001047469-99-009698.txt	10-K	POLYCOM	1999-03-15	https://www.sec.gov/Archives/edgar/data/1010552/0001047469-99-009698.txt	62730	POLYCOM INC	73172K104	PLCM	12	14244	3661	76.954	22.25	29.773
313927	1998	0000950123-99-002800.txt	10-K	CHURCH & DWIGHT CO INC	1999-03-31	https://www.sec.gov/Archives/edgar/data/313927/0000950123-99-002800.txt	3026	CHURCH & DWIGHT INC	171340102	CHD	12	14244	2840	391.438	35.9375	19.311
916365	1998	0000950144-99-002796.txt	10-K	TRACTOR SUPPLY CO	1999-03-17	https://www.sec.gov/Archives/edgar/data/916365/0000950144-99-002796.txt	29736	TRACTOR SUPPLY CO	892356106	TSCO	12	14244	5200	264.649	24	8.748
1013351	1998	0001047469-98-045359.txt	10-K405	MAXIM PHARMACEUTICALS	1998-12-29	https://www.sec.gov/Archives/edgar/data/1013351/0001047469-98-045359.txt	63246	MAXIM PHARMACEUTICALS INC	57772M107	MAXM	9	14152	2836	42.022	14.8125	9.886
1019849	1998	0000950136-99-000433.txt	10-K	UNITED AUTO GROUP	1999-03-31	https://www.sec.gov/Archives/edgar/data/1019849/0000950136-99-000433.txt	63847	PENSKE AUTOMOTIVE GROUP INC	70959W103	PAG	12	14244	5500	1184.194	9.1875	20.738
919640	1998	0000900440-99-000027.txt	10-K	SUPERTEL HOSPITALITY	1999-03-23	https://www.sec.gov/Archives/edgar/data/919640/0000900440-99-000027.txt	30108	SUPERTEL HOSPITALITY INC-OLD	868524109	SPPR.1	12	14244	7011	106.239	9.125	4.843
1046880	1998	0000928385-99-001029.txt	10-K	CENTRAL EUROPEAN DISTRIBUTION	1999-03-30	https://www.sec.gov/Archives/edgar/data/1046880/0000928385-99-001029.txt	111961	CENTRAL EUROPEAN DIST CORP	153435102	CEDCQ	12	14244	5180	21.926	6.125	3.78
764403	1998	0000764403-99-000002.txt	10-K	ETOWN	1999-03-31	https://www.sec.gov/Archives/edgar/data/764403/0000764403-99-000002.txt	4160	E'TOWN CORP	269242103	ETW.1	12	14244	4941	778.742	47.375	8.471
1004967	1998	0000929624-99-000599.txt	10-K	PACIFIC GATEWAY EXCHANGE	1999-03-31	https://www.sec.gov/Archives/edgar/data/1004967/0000929624-99-000599.txt	63296	PACIFIC GATEWAY EXCHANGE INC	694327107	PGEX	12	14244	4813	235.637	48.0625	19.22
84278	1998	0000084278-98-000015.txt	10-K	ROANOKE ELECTRIC STEEL	1998-12-14	https://www.sec.gov/Archives/edgar/data/84278/0000084278-98-000015.txt	9170	ROANOKE ELECTRIC STEEL CORP	769841107	RESC	10	14183	3312	189.211	14.5	11.076
725813	1998	0000725813-98-000019.txt	10-K	CHEMFAB	1998-09-16	https://www.sec.gov/Archives/edgar/data/725813/0000725813-98-000019.txt	2965	CHEMFAB CORPORATION	16361L102	CFA..	6	14060	2200	89.104	20.8125	7.812
104897	1998	0001047469-98-042366.txt	10-K	WASHINGTON SCIENTIFIC INDUSTRIES	1998-11-25	https://www.sec.gov/Archives/edgar/data/104897/0001047469-98-042366.txt	11302	WSI INDUSTRIES INC	92932Q102	WSCI	8	14122	3540	13.615	6.625	2.449
1018164	1998	0001047469-99-012993.txt	10-K	WILLIS LEASE FINANCE	1999-03-31	https://www.sec.gov/Archives/edgar/data/1018164/0001047469-99-012993.txt	63596	WILLIS LEASE FINANCE CORP	970646105	WLFC	12	14244	5080	360.005	15.75	7.361
911151	1998	0001047469-99-013097.txt	10-K405	EQUITY MARKETING	1999-03-31	https://www.sec.gov/Archives/edgar/data/911151/0001047469-99-013097.txt	29668	EMAK WORLDWIDE INC	26861V104	EMAKQ	12	14244	7310	115.48	8.25	4.335
1002047	1998	0000891618-98-003420.txt	10-K	NETWORK APPLIANCE	1998-07-22	https://www.sec.gov/Archives/edgar/data/1002047/0000891618-98-003420.txt	61591	NETAPP INC	64110D104	NTAP	4	14364	3572	346.347	50.3125	72.831
9534	1998	0000897069-99-000186.txt	10-K405	BANDAG	1999-03-30	https://www.sec.gov/Archives/edgar/data/9534/0000897069-99-000186.txt	2008	BANDAG INC	059815100	BDG.2	12	14244	3011	755.729	39.9375	21.956
813902	1998	0000927016-99-001266.txt	10-K	SUMMIT TECHNOLOGY	1999-03-31	https://www.sec.gov/Archives/edgar/data/813902/0000927016-99-001266.txt	13600	SUMMIT TECHNOLOGY INC	86627E101	BEAM.1	12	14244	5961	144.925	4.375	31.154
914252	1998	0001012870-99-000882.txt	10-K	QUICKTURN DESIGN SYSTEMS	1999-03-29	https://www.sec.gov/Archives/edgar/data/914252/0001012870-99-000882.txt	29411	QUICKTURN DESIGN SYSTEMS INC	74838E102	QKTN	12	14244	3825	134.628	14.3125	17.916
109177	1998	0000950123-98-010963.txt	10-K405	ZAPATA	1998-12-29	https://www.sec.gov/Archives/edgar/data/109177/0000950123-98-010963.txt	11670	HRG GROUP INC	40434J100	HRG	9	14152	2070	334.006	9.6875	23.877
906873	1998	0001029869-99-000355.txt	10-K	ASAHI AMERICA	1999-03-24	https://www.sec.gov/Archives/edgar/data/906873/0001029869-99-000355.txt	62856	ASAHI/AMERICA INC	04338D106	ASAM.	12	14244	5070	48.224	3	3.382
710976	1998	0000950172-99-000350.txt	10-K	NIAGARA	1999-03-31	https://www.sec.gov/Archives/edgar/data/710976/0000950172-99-000350.txt	28778	NIAGARA CORP	653349407	NGCN	12	14244	3310	139.429	5.8125	9.512
892482	1998	0000897101-99-000315.txt	10-K	RIMAGE	1999-03-31	https://www.sec.gov/Archives/edgar/data/892482/0000897101-99-000315.txt	25915	QUMU CORP	749063103	QUMU	12	14244	3559	17.109	12.5	4.936
96021	1998	0000950129-98-004031.txt	10-K	SYSCO	1998-09-24	https://www.sec.gov/Archives/edgar/data/96021/0000950129-98-004031.txt	10247	SYSCO CORP	871829107	SYY	6	14060	5140	3780.189	25.625	335.009
945688	1998	0000950144-99-002624.txt	10-K	SPORTSLINE USA	1999-03-15	https://www.sec.gov/Archives/edgar/data/945688/0000950144-99-002624.txt	65841	SPORTSLINE.COM INC	848934105	SPLN.	12	14244	7370	137.655	15.5625	20.301
869554	1998	0001047469-98-025815.txt	10-K	ACTIVE VOICE	1998-06-29	https://www.sec.gov/Archives/edgar/data/869554/0001047469-98-025815.txt	29396	ACTIVE VOICE CORP	004938106	ACVC	3	14334	3661	38.582	9.625	4.582
1006026	1998	0000892569-99-000828.txt	10-K	VITALCOM	1999-03-31	https://www.sec.gov/Archives/edgar/data/1006026/0000892569-99-000828.txt	62133	VITALCOM INC	927917104	VCOM	12	14244	7373	24.223	2.625	8.163
310569	1998	0000310569-99-000009.txt	10-K405	ANHEUSER BUSCH COMPANIES	1999-03-25	https://www.sec.gov/Archives/edgar/data/310569/0000310569-99-000009.txt	1663	ANHEUSER-BUSCH COS INC	035229103	BUD.2	12	14244	2082	12484.3	65.625	476.6
203248	1998	0000203248-98-000005.txt	10-K	SOUTHERN UNION	1998-09-28	https://www.sec.gov/Archives/edgar/data/203248/0000203248-98-000005.txt	9867	SOUTHERN UNION CO	844030106	SUG	6	14060	4924	1047.764	32.25	18.783
1068044	1998	0000950129-99-001025.txt	10-K	PENNZOIL QUAKER STATE	1999-03-17	https://www.sec.gov/Archives/edgar/data/1068044/0000950129-99-001025.txt	114777	PENNZOIL-QUAKER STATE CO	709323109	PZL	12	14244	2911	3144.994	14.75	77.62
1054102	1998	0001005477-99-001017.txt	10-K	PROFESSIONAL DETAILING	1999-03-04	https://www.sec.gov/Archives/edgar/data/1054102/0001005477-99-001017.txt	110728	INTERPACE DIAGNOSTICS GP INC	46062X105	IDXG	12	14244	8742	69.94	28.25	10.69
907410	1998	0000891618-99-001309.txt	10-K	ESS TECHNOLOGY	1999-03-31	https://www.sec.gov/Archives/edgar/data/907410/0000891618-99-001309.txt	61396	ESS TECHNOLOGY INC	269151106	ESST	12	14244	3674	214.645	5	40.849
920371	1998	0000920371-99-000002.txt	10-K	SIMPSON MANUFACTURING CO INC	1999-03-29	https://www.sec.gov/Archives/edgar/data/920371/0000920371-99-000002.txt	30260	SIMPSON MANUFACTURING INC	829073105	SSD	12	14244	3420	191.6	37.4375	11.579
736291	1998	0000930661-99-000673.txt	10-K	COMPUCOM SYSTEMS	1999-03-31	https://www.sec.gov/Archives/edgar/data/736291/0000930661-99-000673.txt	11867	COMPUCOM SYSTEMS INC	204780100	CMPC	12	14244	5045	545.489	3.5	47.442
1049533	1998	0000950144-99-003879.txt	10-K	PROMUS HOTEL	1999-03-31	https://www.sec.gov/Archives/edgar/data/1049533/0000950144-99-003879.txt	60904	PROMUS HOTEL CORP	74342P106	PRH.2	12	14244	7011	2474.001	32.375	87.457
916230	1998	0001047469-99-014764.txt	10-K	PROTECTION ONE	1999-04-14	https://www.sec.gov/Archives/edgar/data/916230/0001047469-99-014764.txt	30720	PROTECTION ONE INC	743663403	PONE	12	14244	7380	2511.319	8.5625	126.839
