cik	fyear	filename	formtype	companyname	filingdate	url	GVKEY	conm	cusip	tic	fyr	datadate	sich	at	prcc_f	csho
202058	2012	0001193125-12-369967.txt	10-K	HARRIS CORP	2012-08-27	https://www.sec.gov/Archives/edgar/data/202058/0001193125-12-369967.txt	005492	HARRIS CORP	413875105	HRS	6	19174	3663	5592.8	41.85	112.147
202058	2013	0001193125-13-346761.txt	10-K	HARRIS CORP	2013-08-26	https://www.sec.gov/Archives/edgar/data/202058/0001193125-13-346761.txt	005492	HARRIS CORP	413875105	HRS	6	19539	3663	4858.4	49.25	106.933
202058	2014	0001193125-14-320240.txt	10-K	HARRIS CORP	2014-08-25	https://www.sec.gov/Archives/edgar/data/202058/0001193125-14-320240.txt	005492	HARRIS CORP	413875105	HRS	6	19904	3663	4931.2	75.75	105.509
20232	1995	0000020232-96-000002.txt	10-K	CHYRON	1996-03-14	https://www.sec.gov/Archives/edgar/data/20232/0000020232-96-000002.txt	003031	CHYRONHEGO CORP	171607104	CHYR	12	13148	3663	44.332	2.749998	90.071
20232	1996	0000020232-97-000005.txt	10-K	CHYRON	1997-03-20	https://www.sec.gov/Archives/edgar/data/20232/0000020232-97-000005.txt	003031	CHYRONHEGO CORP	171607104	CHYR	12	13514	3663	91.403	2.87499789	97.154
20232	1997	0000020232-98-000002.txt	10-K	CHYRON	1998-03-16	https://www.sec.gov/Archives/edgar/data/20232/0000020232-98-000002.txt	003031	CHYRONHEGO CORP	171607104	CHYR	12	13879	3663	94.08	4.43699932	32.606
20232	2007	0000020232-08-000008.txt	10-K	CHYRON	2008-03-25	https://www.sec.gov/Archives/edgar/data/20232/0000020232-08-000008.txt	003031	CHYRONHEGO CORP	171607104	CHYR	12	17531	3663	19.477	5.45	15.309
20232	2009	0001437749-10-000821.txt	10-K	CHYRON	2010-03-29	https://www.sec.gov/Archives/edgar/data/20232/0001437749-10-000821.txt	003031	CHYRONHEGO CORP	171607104	CHYR	12	18262	3663	37.573	2.08	15.864
20232	2010	0000020232-11-000006.txt	10-K	CHYRON	2011-03-23	https://www.sec.gov/Archives/edgar/data/20232/0000020232-11-000006.txt	003031	CHYRONHEGO CORP	171607104	CHYR	12	18627	3663	37.421	2.2	16.054
20232	2013	0000020232-14-000009.txt	10-K	ChyronHego	2014-03-14	https://www.sec.gov/Archives/edgar/data/20232/0000020232-14-000009.txt	003031	CHYRONHEGO CORP	171607104	CHYR	12	19723	3663	50.652	2.12	30.788
2186	1995	0000950115-96-000322.txt	10-K	ADAGE	1996-04-01	https://www.sec.gov/Archives/edgar/data/2186/0000950115-96-000322.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	13148	3663	57.537	4.25	5.122
2186	1996	0000950115-97-000576.txt	10-K405	ADAGE	1997-04-15	https://www.sec.gov/Archives/edgar/data/2186/0000950115-97-000576.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	13514	3663	52.053	3.375	5.129
2186	1997	0000950115-98-000727.txt	10-K	RELM WIRELESS	1998-04-15	https://www.sec.gov/Archives/edgar/data/2186/0000950115-98-000727.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	13879	3663	31.665	7.56199932	5.036
2186	1999	0000950115-00-000461.txt	10-K405	RELM WIRELESS	2000-03-30	https://www.sec.gov/Archives/edgar/data/2186/0000950115-00-000461.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	14609	3663	22.853	3.125	5.09
2186	2004	0001116502-05-000524.txt	10-K	RELM WIRELESS	2005-03-25	https://www.sec.gov/Archives/edgar/data/2186/0001116502-05-000524.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	16436	3663	19.693	2.25	12.873
2186	2005	0001116502-06-000549.txt	10-K	RELM WIRELESS	2006-03-14	https://www.sec.gov/Archives/edgar/data/2186/0001116502-06-000549.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	16801	3663	31.116	7.31	13.135
2186	2006	0001116502-07-000444.txt	10-K	RELM WIRELESS	2007-03-07	https://www.sec.gov/Archives/edgar/data/2186/0001116502-07-000444.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	17166	3663	35.306	6	13.342
2186	2007	0001116502-08-000360.txt	10-K	RELM WIRELESS	2008-03-05	https://www.sec.gov/Archives/edgar/data/2186/0001116502-08-000360.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	17531	3663	30.145	3.15	13.396
2186	2009	0001116502-10-000192.txt	10-K	RELM WIRELESS	2010-03-04	https://www.sec.gov/Archives/edgar/data/2186/0001116502-10-000192.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	18262	3663	31.421	3.14	13.416
2186	2013	0001354488-14-001005.txt	10-K	RELM WIRELESS	2014-03-05	https://www.sec.gov/Archives/edgar/data/2186/0001354488-14-001005.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	19723	3663	34.023	3.37	13.589
2186	2014	0001354488-15-000960.txt	10-K	RELM WIRELESS	2015-03-04	https://www.sec.gov/Archives/edgar/data/2186/0001354488-15-000960.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	20088	3663	36.986	4.8	13.665
2186	2015	0001354488-16-006435.txt	10-K	RELM WIRELESS	2016-03-02	https://www.sec.gov/Archives/edgar/data/2186/0001354488-16-006435.txt	001117	RELM WIRELESS CORP	759525108	RWC	12	20453	3663	39.449	3.94	13.731
22252	1999	0000022252-99-000004.txt	10-K	COMARCO	1999-04-30	https://www.sec.gov/Archives/edgar/data/22252/0000022252-99-000004.txt	003218	COMARCO INC	200080109	CMRO	1	14640	3663	46.148	25.125	4.34
22252	2000	0000022252-00-000004.txt	10-K	COMARCO	2000-04-28	https://www.sec.gov/Archives/edgar/data/22252/0000022252-00-000004.txt	003218	COMARCO INC	200080109	CMRO	1	15006	3663	66.051	18.4375	7.067
22252	2001	0001095811-01-501706.txt	10-K405	COMARCO	2001-05-01	https://www.sec.gov/Archives/edgar/data/22252/0001095811-01-501706.txt	003218	COMARCO INC	200080109	CMRO	1	15371	3663	65.942	11.37	6.978
22252	2002	0001032210-02-000726.txt	10-K	COMARCO	2002-05-01	https://www.sec.gov/Archives/edgar/data/22252/0001032210-02-000726.txt	003218	COMARCO INC	200080109	CMRO	1	15736	3663	50.955	6.97	7.05
22252	2003	0000898430-03-002725.txt	10-K	COMARCO	2003-05-01	https://www.sec.gov/Archives/edgar/data/22252/0000898430-03-002725.txt	003218	COMARCO INC	200080109	CMRO	1	16101	3663	52.621	10.01	7.284
22252	2004	0001193125-04-089943.txt	10-K	COMARCO	2004-05-17	https://www.sec.gov/Archives/edgar/data/22252/0001193125-04-089943.txt	003218	COMARCO INC	200080109	CMRO	1	16467	3663	40.226	8.02	7.422
22252	2005	0001193125-05-104212.txt	10-K	COMARCO	2005-05-11	https://www.sec.gov/Archives/edgar/data/22252/0001193125-05-104212.txt	003218	COMARCO INC	200080109	CMRO	1	16832	3663	52.805	11.845	7.423
22252	2006	0001193125-06-095310.txt	10-K	COMARCO	2006-05-01	https://www.sec.gov/Archives/edgar/data/22252/0001193125-06-095310.txt	003218	COMARCO INC	200080109	CMRO	1	17197	3663	51.413	7.65	7.372
22252	2007	0001193125-07-095396.txt	10-K	COMARCO	2007-04-30	https://www.sec.gov/Archives/edgar/data/22252/0001193125-07-095396.txt	003218	COMARCO INC	200080109	CMRO	1	17562	3663	32.581	5.42	7.327
27116	1996	0000027116-96-000003.txt	10-K	DATRON SYSTEMS	1996-06-26	https://www.sec.gov/Archives/edgar/data/27116/0000027116-96-000003.txt	003796	DATRON SYSTEMS INC/DE	238173108	DTSI.1	3	13604	3663	56.476	9.125	2.659
27116	1997	0000027116-97-000002.txt	10-K405	DATRON SYSTEMS	1997-06-26	https://www.sec.gov/Archives/edgar/data/27116/0000027116-97-000002.txt	003796	DATRON SYSTEMS INC/DE	238173108	DTSI.1	3	13969	3663	51.284	8.25	2.679
27116	1998	0000027116-98-000002.txt	10-K405	DATRON SYSTEMS	1998-06-25	https://www.sec.gov/Archives/edgar/data/27116/0000027116-98-000002.txt	003796	DATRON SYSTEMS INC/DE	238173108	DTSI.1	3	14334	3663	48.167	6.25	2.694
27116	1999	0000027116-99-000003.txt	10-K405	DATRON SYSTEMS	1999-06-24	https://www.sec.gov/Archives/edgar/data/27116/0000027116-99-000003.txt	003796	DATRON SYSTEMS INC/DE	238173108	DTSI.1	3	14700	3663	54.397	12	2.712
27116	2000	0000027116-00-000005.txt	10-K405	DATRON SYSTEMS	2000-06-21	https://www.sec.gov/Archives/edgar/data/27116/0000027116-00-000005.txt	003796	DATRON SYSTEMS INC/DE	238173108	DTSI.1	3	15065	3663	57.269	10.75	2.748
275858	1997	0000950169-98-000384.txt	10-K	OPTELECOM	1998-03-31	https://www.sec.gov/Archives/edgar/data/275858/0000950169-98-000384.txt	008162	OPTELECOM-NKF INC	683818207	OPTC	12	13879	3663	12.21	9.75	2.032
275858	2003	0001104659-04-008891.txt	10-K	OPTELECOM	2004-03-30	https://www.sec.gov/Archives/edgar/data/275858/0001104659-04-008891.txt	008162	OPTELECOM-NKF INC	683818207	OPTC	12	16070	3663	10.432	9.09	2.952
275858	2004	0001104659-05-012758.txt	10-K	OPTELECOM	2005-03-25	https://www.sec.gov/Archives/edgar/data/275858/0001104659-05-012758.txt	008162	OPTELECOM-NKF INC	683818207	OPTC	12	16436	3663	12.366	9.26	3.016
275858	2005	0000950133-06-001618.txt	10-K	Optelecom-NKF,	2006-03-31	https://www.sec.gov/Archives/edgar/data/275858/0000950133-06-001618.txt	008162	OPTELECOM-NKF INC	683818207	OPTC	12	16801	3663	38.868	13.4	3.138
275858	2006	0000950133-07-001507.txt	10-K	Optelecom-NKF,	2007-04-02	https://www.sec.gov/Archives/edgar/data/275858/0000950133-07-001507.txt	008162	OPTELECOM-NKF INC	683818207	OPTC	12	17166	3663	46.274	10.49	3.333
275858	2007	0001047469-08-003513.txt	10-K	Optelecom-NKF,	2008-03-27	https://www.sec.gov/Archives/edgar/data/275858/0001047469-08-003513.txt	008162	OPTELECOM-NKF INC	683818207	OPTC	12	17531	3663	49.963	7.64	3.469
275858	2008	0001047469-09-003350.txt	10-K	Optelecom-NKF,	2009-03-30	https://www.sec.gov/Archives/edgar/data/275858/0001047469-09-003350.txt	008162	OPTELECOM-NKF INC	683818207	OPTC	12	17897	3663	47.148	4.21	3.645
275858	2009	0001047469-10-002965.txt	10-K	Optelecom-NKF,	2010-03-30	https://www.sec.gov/Archives/edgar/data/275858/0001047469-10-002965.txt	008162	OPTELECOM-NKF INC	683818207	OPTC	12	18262	3663	41.188	2.81	3.654
319085	1995	0000891618-96-000217.txt	10-K405	COMPRESSION LABS	1996-04-15	https://www.sec.gov/Archives/edgar/data/319085/0000891618-96-000217.txt	003289	COMPRESSION LABS	204672109	CLIX.	12	13148	3663	104.753	6.25	15.491
319085	1996	0000891618-97-001537.txt	10-K405	COMPRESSION LABS	1997-03-31	https://www.sec.gov/Archives/edgar/data/319085/0000891618-97-001537.txt	003289	COMPRESSION LABS	204672109	CLIX.	12	13514	3663	60.65	3.81199932	15.865
320193	2012	0001193125-12-444068.txt	10-K	APPLE	2012-10-31	https://www.sec.gov/Archives/edgar/data/320193/0001193125-12-444068.txt	001690	APPLE INC	037833100	AAPL	9	19266	3663	176064	667.105	939.208
320193	2013	0001193125-13-416534.txt	10-K	APPLE	2013-10-30	https://www.sec.gov/Archives/edgar/data/320193/0001193125-13-416534.txt	001690	APPLE INC	037833100	AAPL	9	19631	3663	207000	476.75	899.213
320193	2014	0001193125-14-383437.txt	10-K	APPLE	2014-10-27	https://www.sec.gov/Archives/edgar/data/320193/0001193125-14-383437.txt	001690	APPLE INC	037833100	AAPL	9	19996	3663	231839	100.75	5866.161
320193	2015	0001193125-15-356351.txt	10-K	APPLE	2015-10-28	https://www.sec.gov/Archives/edgar/data/320193/0001193125-15-356351.txt	001690	APPLE INC	037833100	AAPL	9	20361	3663	290479	110.3	5578.753
320193	2016	0001628280-16-020309.txt	10-K	APPLE	2016-10-26	https://www.sec.gov/Archives/edgar/data/320193/0001628280-16-020309.txt	001690	APPLE INC	037833100	AAPL	9	20727	3663	321686	113.05	5336.166
32198	1994	0000032198-95-000005.txt	10-K	ELECTROMAGNETIC SCIENCES	1995-03-31	https://www.sec.gov/Archives/edgar/data/32198/0000032198-95-000005.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	12783	3663	96.751	12.125	6.821
32198	1995	0000032198-96-000014.txt	10-K	ELECTROMAGNETIC SCIENCES	1996-03-29	https://www.sec.gov/Archives/edgar/data/32198/0000032198-96-000014.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	13148	3663	104.954	11	7.004
32198	1996	0000032198-97-000014.txt	10-K	ELECTROMAGNETIC SCIENCES	1997-03-31	https://www.sec.gov/Archives/edgar/data/32198/0000032198-97-000014.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	13514	3663	127.077	19.25	8.445
32198	1997	0000032198-98-000003.txt	10-K	ELECTROMAGNETIC SCIENCES	1998-03-31	https://www.sec.gov/Archives/edgar/data/32198/0000032198-98-000003.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	13879	3663	143.654	20.25	8.626
32198	1998	0000032198-99-000009.txt	10-K	EMS TECHNOLOGIES	1999-03-31	https://www.sec.gov/Archives/edgar/data/32198/0000032198-99-000009.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	14244	3663	147.386	14	8.689
32198	1999	0000032198-00-000007.txt	10-K	EMS TECHNOLOGIES	2000-03-30	https://www.sec.gov/Archives/edgar/data/32198/0000032198-00-000007.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	14609	3663	194.798	11.75	8.706
32198	2000	0000032198-01-500003.txt	10-K	EMS TECHNOLOGIES	2001-04-02	https://www.sec.gov/Archives/edgar/data/32198/0000032198-01-500003.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	14975	3663	216.113	11.625	8.809
32198	2001	0000032198-02-000007.txt	10-K	EMS TECHNOLOGIES	2002-04-01	https://www.sec.gov/Archives/edgar/data/32198/0000032198-02-000007.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	15340	3663	236.816	16.08	10.407
32198	2002	0000950144-03-004044.txt	10-K	EMS TECHNOLOGIES	2003-03-28	https://www.sec.gov/Archives/edgar/data/32198/0000950144-03-004044.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	15705	3663	256.302	15.57	10.658
32198	2003	0000950144-04-002555.txt	10-K	EMS TECHNOLOGIES	2004-03-15	https://www.sec.gov/Archives/edgar/data/32198/0000950144-04-002555.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	16070	3663	228.549	20.54	10.926
32198	2004	0000950144-05-002613.txt	10-K	EMS TECHNOLOGIES	2005-03-16	https://www.sec.gov/Archives/edgar/data/32198/0000950144-05-002613.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	16436	3663	255.078	16.62	11.164
32198	2005	0000950144-06-003076.txt	10-K	EMS TECHNOLOGIES	2006-04-03	https://www.sec.gov/Archives/edgar/data/32198/0000950144-06-003076.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	16801	3663	219.46	17.7	11.343
32198	2006	0000950144-07-002343.txt	10-K	EMS TECHNOLOGIES	2007-03-16	https://www.sec.gov/Archives/edgar/data/32198/0000950144-07-002343.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	17166	3663	291.684	20.03	15.327
32198	2007	0000950144-08-002011.txt	10-K	EMS TECHNOLOGIES	2008-03-17	https://www.sec.gov/Archives/edgar/data/32198/0000950144-08-002011.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	17531	3663	323.8	30.24	15.581
32198	2008	0000950144-09-002267.txt	10-K	EMS TECHNOLOGIES	2009-03-16	https://www.sec.gov/Archives/edgar/data/32198/0000950144-09-002267.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	17897	3663	327.365	25.87	15.188
32198	2009	0000950123-10-030988.txt	10-K	EMS TECHNOLOGIES	2010-03-31	https://www.sec.gov/Archives/edgar/data/32198/0000950123-10-030988.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	18262	3663	374.145	14.5	15.249
32198	2010	0000950123-11-025647.txt	10-K	EMS TECHNOLOGIES	2011-03-15	https://www.sec.gov/Archives/edgar/data/32198/0000950123-11-025647.txt	004279	EMS TECHNOLOGIES INC	26873N108	ELMG	12	18627	3663	372.944	19.78	15.311
32258	1995	0000032258-96-000005.txt	10-K	TITAN	1996-04-01	https://www.sec.gov/Archives/edgar/data/32258/0000032258-96-000005.txt	010588	TITAN CORP	888266103	TTN	12	13148	3663	95.17	7.125	13.926
32258	1996	0000032258-97-000003.txt	10-K	TITAN	1997-03-31	https://www.sec.gov/Archives/edgar/data/32258/0000032258-97-000003.txt	010588	TITAN CORP	888266103	TTN	12	13514	3663	127.848	3.375	16.028
350621	1995	0000350621-95-000014.txt	10-K	C COR ELECTRONICS	1995-09-28	https://www.sec.gov/Archives/edgar/data/350621/0000350621-95-000014.txt	002537	C-COR INC	125010108	CCBL	6	12964	3663	87.661	27.5	9.45
350621	1996	0000350621-96-000007.txt	10-K	C COR ELECTRONICS	1996-09-26	https://www.sec.gov/Archives/edgar/data/350621/0000350621-96-000007.txt	002537	C-COR INC	125010108	CCBL	6	13330	3663	78.407	18	9.603
350621	1997	0000350621-97-000007.txt	10-K	C COR ELECTRONICS	1997-09-25	https://www.sec.gov/Archives/edgar/data/350621/0000350621-97-000007.txt	002537	C-COR INC	125010108	CCBL	6	13695	3663	71.119	10	9.133
350621	1998	0000350621-98-000013.txt	10-K	C COR ELECTRONICS	1998-09-24	https://www.sec.gov/Archives/edgar/data/350621/0000350621-98-000013.txt	002537	C-COR INC	125010108	CCBL	6	14060	3663	75.518	19	9.162
350621	1999	0000950130-99-005406.txt	10-K	C COR NET	1999-09-23	https://www.sec.gov/Archives/edgar/data/350621/0000950130-99-005406.txt	002537	C-COR INC	125010108	CCBL	6	14425	3663	93.664	27.875	9.185
350621	2000	0001036050-00-001747.txt	10-K	C COR NET	2000-09-15	https://www.sec.gov/Archives/edgar/data/350621/0001036050-00-001747.txt	002537	C-COR INC	125010108	CCBL	6	14791	3663	273.039	27	33.995
350621	2001	0001021408-01-506742.txt	10-K	C COR NET	2001-09-14	https://www.sec.gov/Archives/edgar/data/350621/0001021408-01-506742.txt	002537	C-COR INC	125010108	CCBL	6	15156	3663	238.705	12	32.469
350621	2002	0000950168-02-002807.txt	10-K	C COR NET	2002-09-26	https://www.sec.gov/Archives/edgar/data/350621/0000950168-02-002807.txt	002537	C-COR INC	125010108	CCBL	6	15521	3663	270.823	7	36.316
350621	2003	0001193125-03-049026.txt	10-K	C COR NET	2003-09-12	https://www.sec.gov/Archives/edgar/data/350621/0001193125-03-049026.txt	002537	C-COR INC	125010108	CCBL	6	15886	3663	142.845	4.9	36.562
350621	2004	0000950152-04-006735.txt	10-K	C-COR	2004-09-08	https://www.sec.gov/Archives/edgar/data/350621/0000950152-04-006735.txt	002537	C-COR INC	125010108	CCBL	6	16252	3663	266.885	10.29	43.017
350621	2005	0001193125-05-181385.txt	10-K	C-COR	2005-09-07	https://www.sec.gov/Archives/edgar/data/350621/0001193125-05-181385.txt	002537	C-COR INC	125010108	CCBL	6	16617	3663	337.755	6.85	47.748
350621	2006	0001193125-06-190118.txt	10-K	C-COR	2006-09-13	https://www.sec.gov/Archives/edgar/data/350621/0001193125-06-190118.txt	002537	C-COR INC	125010108	CCBL	6	16982	3663	313.129	7.72	48.008
350621	2007	0001193125-07-199687.txt	10-K	C-COR	2007-09-12	https://www.sec.gov/Archives/edgar/data/350621/0001193125-07-199687.txt	002537	C-COR INC	125010108	CCBL	6	17347	3663	376.72	14.06	49.904
350868	1996	0001017062-96-000015.txt	10-K	ODETICS	1996-07-01	https://www.sec.gov/Archives/edgar/data/350868/0001017062-96-000015.txt	008087	ITERIS INC	46564T107	ITI	3	13604	3663	100.938	13.125	6.38
350868	1997	0000892569-97-001736.txt	10-K	ODETICS	1997-06-30	https://www.sec.gov/Archives/edgar/data/350868/0000892569-97-001736.txt	008087	ITERIS INC	46564T107	ITI	3	13969	3663	88.79	8.75	7.215
350868	1998	0001017062-98-001457.txt	10-K	ODETICS	1998-06-29	https://www.sec.gov/Archives/edgar/data/350868/0001017062-98-001457.txt	008087	ITERIS INC	46564T107	ITI	3	14334	3663	81.355	9.75	8.951
350868	1999	0000898430-99-002657.txt	10-K405	ODETICS	1999-06-29	https://www.sec.gov/Archives/edgar/data/350868/0000898430-99-002657.txt	008087	ITERIS INC	46564T107	ITI	3	14700	3663	81.85	13.75	9.23
350868	2000	0001017062-00-001446.txt	10-K	ODETICS	2000-06-29	https://www.sec.gov/Archives/edgar/data/350868/0001017062-00-001446.txt	008087	ITERIS INC	46564T107	ITI	3	15065	3663	68.061	3.375	10.504
350868	2003	0001047469-03-022912.txt	10-K	ODETICS	2003-06-30	https://www.sec.gov/Archives/edgar/data/350868/0001047469-03-022912.txt	008087	ITERIS INC	46564T107	ITI	3	16161	3663	30.051	4	21.405
350868	2004	0001104659-04-018476.txt	10-K	ITERIS HOLDINGS	2004-06-29	https://www.sec.gov/Archives/edgar/data/350868/0001104659-04-018476.txt	008087	ITERIS INC	46564T107	ITI	3	16526	3663	46.656	2.44	27.09
350868	2005	0001104659-05-032468.txt	10-K	ITERIS,	2005-07-14	https://www.sec.gov/Archives/edgar/data/350868/0001104659-05-032468.txt	008087	ITERIS INC	46564T107	ITI	3	16891	3663	49.633	2.64	27.432
350868	2006	0001104659-06-044634.txt	10-K	ITERIS,	2006-06-29	https://www.sec.gov/Archives/edgar/data/350868/0001104659-06-044634.txt	008087	ITERIS INC	46564T107	ITI	3	17256	3663	55.25	2.3	30.601
350868	2007	0001104659-07-049160.txt	10-K	ITERIS,	2007-06-21	https://www.sec.gov/Archives/edgar/data/350868/0001104659-07-049160.txt	008087	ITERIS INC	46564T107	ITI	3	17622	3663	65.645	2.31	33.42
350868	2015	0001047469-15-005534.txt	10-K	ITERIS,	2015-06-18	https://www.sec.gov/Archives/edgar/data/350868/0001047469-15-005534.txt	008087	ITERIS INC	46564T107	ITI	3	20544	3663	60.02	2.44	32.048
357064	1995	0000357064-95-000012.txt	10-K	TCI INTERNATIONAL	1995-12-26	https://www.sec.gov/Archives/edgar/data/357064/0000357064-95-000012.txt	010379	TCI INTL INC	872293105	TCII	9	13056	3663	32.373	8.125	3.139
357064	1996	0000357064-96-000012.txt	10-K	TCI INTERNATIONAL	1996-12-30	https://www.sec.gov/Archives/edgar/data/357064/0000357064-96-000012.txt	010379	TCI INTL INC	872293105	TCII	9	13422	3663	39.192	6.625	3.179
357064	1997	0000357064-97-000011.txt	10-K	TCI INTERNATIONAL	1997-12-30	https://www.sec.gov/Archives/edgar/data/357064/0000357064-97-000011.txt	010379	TCI INTL INC	872293105	TCII	9	13787	3663	29.866	6.125	3.202
357064	1999	0000912057-99-010887.txt	10-K405	TCI INTERNATIONAL	1999-12-29	https://www.sec.gov/Archives/edgar/data/357064/0000912057-99-010887.txt	010379	TCI INTL INC	872293105	TCII	9	14517	3663	26.729	3.71875	3.205
6314	1997	0000891092-97-000375.txt	10-K	ANAREN MICROWAVE	1997-09-26	https://www.sec.gov/Archives/edgar/data/6314/0000891092-97-000375.txt	001635	ANAREN INC	032744104	ANEN	6	13695	3663	25.973	13.25	4.12
6314	2000	0000891092-00-000860.txt	10-K	ANAREN MICROWAVE	2000-09-28	https://www.sec.gov/Archives/edgar/data/6314/0000891092-00-000860.txt	001635	ANAREN INC	032744104	ANEN	6	14791	3663	189.696	131.234375	10.952
6314	2001	0000891092-01-500650.txt	10-K	ANAREN MICROWAVE	2001-09-19	https://www.sec.gov/Archives/edgar/data/6314/0000891092-01-500650.txt	001635	ANAREN INC	032744104	ANEN	6	15156	3663	209.055	20	22.318
6314	2002	0000891092-02-000929.txt	10-K	ANAREN MICROWAVE	2002-08-07	https://www.sec.gov/Archives/edgar/data/6314/0000891092-02-000929.txt	001635	ANAREN INC	032744104	ANEN	6	15521	3663	221.586	8.64	22.459
6314	2003	0000891092-03-002312.txt	10-K	ANAREN	2003-08-28	https://www.sec.gov/Archives/edgar/data/6314/0000891092-03-002312.txt	001635	ANAREN INC	032744104	ANEN	6	15886	3663	213.089	9.52	21.861
6314	2004	0000891092-04-004323.txt	10-K	ANAREN	2004-09-01	https://www.sec.gov/Archives/edgar/data/6314/0000891092-04-004323.txt	001635	ANAREN INC	032744104	ANEN	6	16252	3663	207.482	16.34	20.551
6314	2005	0000891092-05-001757.txt	10-K	ANAREN	2005-09-12	https://www.sec.gov/Archives/edgar/data/6314/0000891092-05-001757.txt	001635	ANAREN INC	032744104	ANEN	6	16617	3663	175.482	13.15	17.518
6314	2006	0000891092-06-002541.txt	10-K	ANAREN	2006-09-06	https://www.sec.gov/Archives/edgar/data/6314/0000891092-06-002541.txt	001635	ANAREN INC	032744104	ANEN	6	16982	3663	189.332	20.49	17.608
6314	2007	0000891092-07-004187.txt	10-K	ANAREN	2007-09-28	https://www.sec.gov/Archives/edgar/data/6314/0000891092-07-004187.txt	001635	ANAREN INC	032744104	ANEN	6	17347	3663	191.204	17.61	16.376
6314	2008	0000891092-08-004543.txt	10-K	ANAREN	2008-09-15	https://www.sec.gov/Archives/edgar/data/6314/0000891092-08-004543.txt	001635	ANAREN INC	032744104	ANEN	6	17713	3663	172.103	10.57	14.613
6314	2009	0000891092-09-003553.txt	10-K	ANAREN	2009-09-14	https://www.sec.gov/Archives/edgar/data/6314/0000891092-09-003553.txt	001635	ANAREN INC	032744104	ANEN	6	18078	3663	237.055	17.68	14.756
6314	2010	0000891092-10-003435.txt	10-K	ANAREN	2010-08-13	https://www.sec.gov/Archives/edgar/data/6314/0000891092-10-003435.txt	001635	ANAREN INC	032744104	ANEN	6	18443	3663	241.348	14.94	14.695
6314	2011	0001437749-11-005865.txt	10-K	ANAREN	2011-08-12	https://www.sec.gov/Archives/edgar/data/6314/0001437749-11-005865.txt	001635	ANAREN INC	032744104	ANEN	6	18808	3663	252.645	21.25	14.9
6314	2012	0001437749-12-008058.txt	10-K	ANAREN	2012-08-09	https://www.sec.gov/Archives/edgar/data/6314/0001437749-12-008058.txt	001635	ANAREN INC	032744104	ANEN	6	19174	3663	213.787	19.6	13.946
6314	2013	0001437749-13-010440.txt	10-K	ANAREN	2013-08-12	https://www.sec.gov/Archives/edgar/data/6314/0001437749-13-010440.txt	001635	ANAREN INC	032744104	ANEN	6	19539	3663	215.645	22.94	13.249
6494	1996	0000905148-97-000476.txt	10-K	ANDREA ELECTRONICS	1997-03-31	https://www.sec.gov/Archives/edgar/data/6494/0000905148-97-000476.txt	001650	ANDREA ELECTRONICS CORP	034393108	ANDR	12	13514	3663	10.794	11	3.792
6494	1997	0000905148-98-000618.txt	10-K	ANDREA ELECTRONICS	1998-03-31	https://www.sec.gov/Archives/edgar/data/6494/0000905148-98-000618.txt	001650	ANDREA ELECTRONICS CORP	034393108	ANDR	12	13879	3663	17.789	17.93699646	8.707
6494	1998	0000905148-99-000728.txt	10-K	ANDREA ELECTRONICS	1999-03-31	https://www.sec.gov/Archives/edgar/data/6494/0000905148-99-000728.txt	001650	ANDREA ELECTRONICS CORP	034393108	ANDR	12	14244	3663	50.682	9.8125	13.21
6494	1999	0000905148-00-000540.txt	10-K	ANDREA ELECTRONICS	2000-03-08	https://www.sec.gov/Archives/edgar/data/6494/0000905148-00-000540.txt	001650	ANDREA ELECTRONICS CORP	034393108	ANDR	12	14609	3663	49.853	7.6875	13.243
